PK228+05.1                           I6545                              
Haffner13                            I6546                              
Ru151                                I6547                              
M46                                   2437                              
UGC3974                              I6548                              
Ru31                                 I6549                              
PK231+04.1                           I6550                              
Ru30                                 I6551                              
UGC3973                              I6552                              
PK249-05.1                           I6553                              
NGC2429A                             I6554                              
NGC2429B                             I6555                              
M93-蝴蝶星团                              2447                              
UGC3975                              I6556                              
Ru32                                 I6557                              
Haffner14                            I6558                              
Haffner15                            I6559                              
Ru33                                 I6560                              
Ru34                                 I6561                              
Ru35                                 I6562                              
Berk39                               I6563                              
PK264-12.1                           I6564                              
UGC4013                              I6565                              
Ru36                                 I6566                              
Haffner25                            I6567                              
Ru37                                 I6568                              
PK236+03.1                           I6569                              
Haffner16                            I6570                              
Czernik32                            I6571                              
Ru38                                 I6572                              
Haffner17                            I6573                              
PK217+14.1                           I6574                              
C71-电吉他星团                             2477                              
Ru39                                 I6575                              
Sh2-311                              I6576                              
Haffner18                            I6577                              
Haffner19                            I6578                              
Ru41                                 I6579                              
Ru152                                I6580                              
PK241+02.1                           I6581                              
Tr9                                  I6582                              
NGC2336A                             I6583                              
Haffner20                            I6584                              
UGC4115                              I6585                              
Ru42                                 I6586                              
PK164+31.1                           I6587                              
Ru44                                 I6588                              
Ru45                                 I6589                              
Ru153                                I6590                              
Haffner21                            I6591                              
Ru154                                I6592                              
Ru46                                 I6593                              
Ru47                                 I6594                              
PK245+01.1                           I6595                              
Ru48                                 I6596                              
Ru49                                 I6597                              
Ru50                                 I6598                              
Cr173                                I6599                              
Ru51                                 I6600                              
NGC2523A                             I6601                              
Ru52                                 I6602                              
Ru155                                I6603                              
UGC4173                              I6604                              
PK224+15.1                           I6605                              
PK250+00.1                           I6606                              
Ru53                                 I6607                              
UGC4260                              I6608                              
Ru54                                 I6609                              
UGC4238                              I6610                              
PK264-08.1                           I6611                              
Ru55                                 I6612                              
Ru56                                 I6613                              
Haffner22                            I6614                              
NGC2523B                             I6615                              
M48                                   2548                              
NGC2537A                             I6616                              
vdB-Ha23                             I6617                              
Ru57                                 I6618                              
Ru58                                 I6619                              
Haffner26                            I6620                              
NGC2523C                             I6621                              
Pismis1                              I6622                              
Pismis2                              I6623                              
Holmberg II                          I6624                              
Ru59                                 I6625                              
PK263-05.1                           I6626                              
Cr185                                I6627                              
Cr187                                I6628                              
Ru60                                 I6629                              
Ru61                                 I6630                              
UGC4393                              I6631                              
UGC4390                              I6632                              
PK258-00.1                           I6633                              
NGC2550A                             I6634                              
Ru157                                I6635                              
Gum12                                I6636                              
vdB-Ha34                             I6637                              
Pismis3                              I6638                              
Do22                                 I6639                              
PK252+04.1                           I6640                              
Ru62                                 I6641                              
Ru63                                 I6642                              
NGC2604A                             I6643                              
NGC2604B                             I6644                              
UGC4459                              I6645                              
Pismis4                              I6646                              
PK259+00.1                           I6647                              
Ru64                                 I6648                              
UGC4499                              I6649                              
Pismis5                              I6650                              
UGC4506                              I6651                              
Ru65                                 I6652                              
C85-船帆座ο星团                           I2391                              
M44-蜂巢星团                              2632                              
PK244+12.1                           I6653                              
Waterloo6                            I6654                              
Ru66                                 I6655                              
PK254+05.1                           I6656                              
Pismis7                              I6657                              
PK158+37.1                           I6658                              
Pismis8                              I6659                              
Ru67                                 I6660                              
UGC4543                              I6661                              
PK265-02.1                           I6662                              
UGC4559                              I6663                              
Ru68                                 I6664                              
Cr197                                I6665                              
Bochum7                              I6666                              
Gum15                                I6667                              
Ru69                                 I6668                              
Cr196                                I6669                              
PK208+33.1                           I6670                              
Tr10                                 I6671                              
NGC2667A                             I6672                              
NGC2667B                             I6673                              
NGC2634A                             I6674                              
Ru70                                 I6675                              
Ru71                                 I6676                              
M67                                   2682                              
Ru72                                 I6677                              
Ru158                                I6678                              
MCG+13-07-007                        I6679                              
PK261+02.1                           I6680                              
SL4                                  I6681                              
PK269-03.1                           I6682                              
PK219+31.1                           I6683                              
NGC2686A                             I6684                              
NGC2686B                             I6685                              
NGC2687A                             I6686                              
NGC2687B                             I6687                              
螺旋星系                                  2685                              
vdB-Ha56                             I6688                              
PK253+10.1                           I6689                              
UGC4687                              I6690                              
UGC4704                              I6691                              
Gum23                                I6692                              
Sh2-312                              I6693                              
NGC2719A                             I6694                              
铅笔星云                                  2736                              
Cr205                                I6695                              
Mrk18                                I6696                              
Ru73                                 I6697                              
Gum35                                I6698                              
Pismis10                             I6699                              
NGC2788A                             I6700                              
NGC2788B                             I6701                              
UGC4749                              I6702                              
UGC4777                              I6703                              
UGC4787                              I6704                              
MCG+10-13-057                        I6705                              
UGC4797                              I6706                              
PK273-03.1                           I6707                              
NGC2770B                             I6708                              
NGC2770A                             I6709                              
NGC2742A                             I6710                              
MCG-01-24-001                        I6711                              
UGC4837                              I6712                              
NGC2783B                             I6713                              
NGC2783A                             I6714                              
PK275-04.2                           I6715                              
UGC4841                              I6716                              
PK275-04.1                           I6717                              
NGC2818A                             I6718                              
Pismis11                             I6719                              
PK268+02.1                           I6720                              
Hydra A                              I6721                              
PK275-03.1                           I6722                              
UGC4922                              I6723                              
PK278-06.1                           I6724                              
Abell779                             I6725                              
Pismis12                             I6726                              
Ru159                                I6727                              
Ru74                                 I6728                              
NGC2820A                             I6729                              
Ru75                                 I6730                              
NGC2810B                             I6731                              
NGC2810A                             I6732                              
Pismis13                             I6733                              
PK275-02.1                           I6734                              
Ru76                                 I6735                              
PK275-02.2                           I6736                              
Ru77                                 I6737                              
UGC5028                              I6738                              
Ru78                                 I6739                              
Pismis14                             I6740                              
PK278-04.1                           I6741                              
PK275-01.1                           I6742                              
ESO373-G008                          I6743                              
Pismis15                             I6744                              
PK248+08.1                           I6745                              
MCG-01-25-011                        I6746                              
PK238+34.1                           I6747                              
Holmberg I                           I6748                              
Ru79                                 I6749                              
PK274+02.1                           I6750                              
PK274+02.2                           I6751                              
UGC5172                              I6752                              
Ru80                                 I6753                              
PK279-03.1                           I6754                              
Ru81                                 I6755                              
PK248+29.1                           I6756                              
Ru82                                 I6757                              
UGC5238                              I6758                              
NGC2957A                             I6759                              
NGC2957B                             I6760                              
PK274+03.1                           I6761                              
UGC5249                              I6762                              
Mrk408                               I6763                              
Ru84                                 I6764                              
Ru83                                 I6765                              
UGC5272                              I6766                              
Pismis16                             I6767                              
Hogg2                                I6768                              
NGC3040A                             I6769                              
NGC3040B                             I6770                              
NGC3047A                             I6771                              
Cr213                                I6772                              
Ru160                                I6773                              
M81-波德星系                              3031                              
M82-雪茄星系                              3034                              
UGC5340                              I6774                              
Hogg3                                I6775                              
Hogg4                                I6776                              
UGC5349                              I6777                              
Leo III                              I6778                              
Sextans B dwarf                      I6779                              
NGC3088A                             I6780                              
NGC3088B                             I6781                              
Ru86                                 I6782                              
Ru85                                 I6783                              
UGC5393                              I6784                              
NGC3099B                             I6785                              
NGC3099A                             I6786                              
NGC3136A                             I6787                              
PK283-04.1                           I6788                              
UGC5408                              I6789                              
UGC5425                              I6790                              
Tr11                                 I6791                              
C53-纺锤星系                              3115                              
RCW47                                I6792                              
Pal3                                 I6793                              
UGC5423                              I6794                              
Hogg5                                I6795                              
Hogg6                                I6796                              
Tr12                                 I6797                              
C74-双环星云                              3132                              
PK286-06.1                           I6798                              
Ru161                                I6799                              
UGC5459                              I6800                              
UGC5460                              I6801                              
Leo I                                I6802                              
UGC5478                              I6803                              
NGC3136B                             I6804                              
Sextans A                            I6805                              
PK278+05.1                           I6806                              
UGC5522                              I6807                              
Ru87                                 I6808                              
PK283-01.1                           I6809                              
UGC5539                              I6810                              
Ru88                                 I6811                              
UGC5588                              I6812                              
PK285-02.1                           I6813                              
Tr13                                 I6814                              
UGC5612                              I6815                              
UGC5633                              I6816                              
C59-木魂星云                              3242                              
NGC3256A                             I6817                              
NGC3245A                             I6818                              
RCW50                                I6819                              
NGC3250C                             I6820                              
NGC3250B                             I6821                              
NGC3250A                             I6822                              
NGC3250D                             I6823                              
NGC3258A                             I6824                              
PK285-01.1                           I6825                              
NGC3250E                             I6826                              
NGC3256B                             I6827                              
NGC3256C                             I6828                              
NGC3275A                             I6829                              
NGC3258B                             I6830                              
Cr223                                I6831                              
UGC5688                              I6832                              
Ru90                                 I6833                              
UGC5708                              I6834                              
UGC5707                              I6835                              
NGC3258C                             I6836                              
PK282+03.1                           I6837                              
PK283+02.1                           I6838                              
NGC3258D                             I6839                              
NGC3281B                             I6840                              
NGC3281A                             I6841                              
NGC3258E                             I6842                              
UGC5720                              I6843                              
NGC3280A                             I6844                              
NGC3280B                             I6845                              
NGC3280C                             I6846                              
NGC3285A                             I6847                              
NGC3281C                             I6848                              
NGC3281D                             I6849                              
PK283+03.1                           I6850                              
NGC3285B                             I6851                              
UGC5740                              I6852                              
Bochum9                              I6853                              
NGC3318A                             I6854                              
Mel100-宝石星团                           3293                              
PK288-05.1                           I6855                              
UGC5764                              I6856                              
Hydra I                              I6857                              
Cr225-钥匙孔星云                           3324                              
NGC3318B                             I6858                              
UGC5776                              I6859                              
PK285+01.1                           I6860                              
PK285+01.2                           I6861                              
NGC3347A                             I6862                              
NGC3347C                             I6863                              
PK285+02.1                           I6864                              
NGC3347B                             I6865                              
Mel101                               I6866                              
Bochum10                             I6867                              
UGC5829                              I6868                              
C102-南天七姐妹星团                         I2602                              
UGC5833                              I6869                              
Tr14                                 I6870                              
M95                                   3351                              
Cr228                                I6871                              
Tr15                                 I6872                              
UGC5846                              I6873                              
UGC5848                              I6874                              
PK288-02.1                           I6875                              
Cr232                                I6876                              
C92-船底座星云                             3372                              
Tr16                                 I6877                              
Cr234                                I6878                              
Gum32                                I6879                              
M96                                   3368                              
Bochum11                             I6880                              
NGC3377A                             I6881                              
Ru91                                 I6882                              
M105                                  3379                              
MCG-03-28-004                        I6883                              
PK286+02.1                           I6884                              
UGC5947                              I6885                              
NGC3419A                             I6886                              
UGC5953                              I6887                              
Ru162                                I6888                              
UGC5998                              I6889                              
NGC3447A                             I6890                              
Ru92                                 I6891                              
PK288-00.1                           I6892                              
PK288+00.1                           I6893                              
UGC6029                              I6894                              
PK289-01.1                           I6895                              
PK289-00.1                           I6896                              
Tr17                                 I6897                              
Graham1                              I6898                              
Cr236                                I6899                              
Bochum12                             I6900                              
Hogg9                                I6901                              
Sher1                                I6902                              
Pismis17                             I6903                              
UGC6104                              I6904                              
UGC6112                              I6905                              
PK290-00.1                           I6906                              
Arp148                               I6907                              
3C249.1                              I6908                              
Ru93                                 I6909                              
Ru163                                I6910                              
C91-许愿井星团                             3532                              
Fein1                                I6911                              
RCW58                                I6912                              
UGC6157                              I6913                              
UGC6161                              I6914                              
UGC6162                              I6915                              
NGC3557A                             I6916                              
UGC6171                              I6917                              
NGC3534A                             I6918                              
NGC3534B                             I6919                              
NGC3557B                             I6920                              
Be142                                I6921                              
NGC3545A                             I6922                              
NGC3545B                             I6923                              
Abell1185                            I6924                              
Hogg10                               I6925                              
NGC3561A                             I6926                              
NGC3561B                             I6927                              
Tr18                                 I6928                              
NGC3563A                             I6929                              
NGC3563B                             I6930                              
M108-冲浪板星系                            3556                              
Hogg11                               I6931                              
Cr240                                I6932                              
Hogg12                               I6933                              
Stock13                              I6934                              
UGC6251                              I6935                              
Leo II                               I6936                              
Tr19                                 I6937                              
M97-夜枭星云                              3587                              
Hogg13                               I6938                              
Abell1213                            I6939                              
PK295-09.1                           I6940                              
NGC3614A                             I6941                              
M65-狮子座三重星系                           3623                              
Mel105                               I6942                              
M66-狮子座三重星系                           3627                              
UGC6345                              I6943                              
汉堡星系                                  3628                              
Abell1228                            I6944                              
UGC6399                              I6945                              
PK289+07.1                           I6946                              
NGC3667A                             I6947                              
NGC3667B                             I6948                              
NGC3664A                             I6949                              
UGC6446                              I6950                              
PK283+25.1                           I6951                              
UGC6448                              I6952                              
PK291+03.1                           I6953                              
UGC6456                              I6954                              
PK290+07.1                           I6955                              
PK292+01.2                           I6956                              
NGC3697A                             I6957                              
Gum39                                I6958                              
NGC3697B                             I6959                              
NGC3697C                             I6960                              
NGC3683A                             I6961                              
Pal4                                 I6962                              
NGC3705B                             I6963                              
Gum41                                I6964                              
Ru94                                 I6965                              
NGC3705A                             I6966                              
PK294-04.1                           I6967                              
UGC6520                              I6968                              
UGC6531                              I6969                              
UGC6534                              I6970                              
PK292+04.1                           I6971                              
UGC6541                              I6972                              
Abell1314                            I6973                              
PK293+01.1                           I6974                              
NGC3737A                             I6975                              
RCW59                                I6976                              
NGC3759A                             I6977                              
UGC6591                              I6978                              
科普兰七重星系                               3745                              
科普兰七重星系                               3746                              
科普兰七重星系                               3748                              
NGC3769A                             I6979                              
C100-奔鸡星云                            I2944                              
科普兰七重星系                               3750                              
科普兰七重星系                               3751                              
科普兰七重星系                               3753                              
科普兰七重星系                               3754                              
NGC3795B                             I6980                              
PK296-06.1                           I6981                              
海山五星云                                I2948                              
NGC3795A                             I6982                              
UGC6616                              I6983                              
UGC6628                              I6984                              
UGC6637                              I6985                              
PK294-00.1                           I6986                              
UGC6670                              I6987                              
UGC6667                              I6988                              
UGC6680                              I6989                              
Ru95                                 I6990                              
Stock14                              I6991                              
UGC6697                              I6992                              
NGC3846A                             I6993                              
UGC6711                              I6994                              
Abell1367                            I6995                              
UGC6713                              I6996                              
UGC6719                              I6997                              
NGC3860A                             I6998                              
NGC3860B                             I6999                              
NGC3861A                             I7000                              
NGC3861B                             I7001                              
UGC6725                              I7002                              
Arp248                               I7003                              
Ursa Major I                         I7004                              
北极星系                                  3172                              
NGC3835A                             I7005                              
PK296-03.1                           I7006                              
UGC6780                              I7007                              
NGC3907B                             I7008                              
NGC3907A                             I7009                              
蓝行星状星云                                3918                              
UGC6817                              I7010                              
Ru96                                 I7011                              
NGC3917A                             I7012                              
NGC3926A                             I7013                              
NGC3926B                             I7014                              
微螺旋星系                                 3928                              
NGC3930A                             I7015                              
UGC6840                              I7016                              
UGC6903                              I7017                              
NGC3976A                             I7018                              
UGC6912                              I7019                              
UGC6917                              I7020                              
UGC6930                              I7021                              
Ru97                                 I7022                              
M109                                  3992                              
MCG+09-20-046                        I7023                              
NGC4004B                             I7024                              
NGC4004A                             I7025                              
UGC6955                              I7026                              
Ru98                                 I7027                              
UGC6983                              I7028                              
NGC4027A                             I7029                              
MCG+09-20-052                        I7030                              
C60-触须星系                              4038                              
C61-触须星系                              4039                              
UGC7020                              I7031                              
NGC4045A                             I7032                              
Cr285                                I7033                              
Ru99                                 I7034                              
NGC4108A                             I7035                              
UGC7089                              I7036                              
NGC4108B                             I7037                              
NGC4128A                             I7038                              
PK298-01.2                           I7039                              
UGC7125                              I7040                              
PK298-00.1                           I7041                              
Ru101                                I7042                              
PK297+03.1                           I7043                              
Stock15                              I7044                              
UGC7170                              I7045                              
NGC4145A                             I7046                              
UGC7175                              I7047                              
方盒星系群                                 4170                              
方盒星系群                                 4169                              
方盒星系群                                 4174                              
方盒星系群                                 4175                              
UGC7218                              I7048                              
Ru102                                I7049                              
NGC4192A                             I7050                              
NGC4187C                             I7051                              
NGC4187A                             I7052                              
NGC4187B                             I7053                              
M98                                   4192                              
美杜莎星系                                 4194                              
UGC7239                              I7054                              
UGC7249                              I7055                              
UGC7257                              I7056                              
UGC7267                              I7057                              
UGC7271                              I7058                              
NGC4211A                             I7059                              
NGC4211B                             I7060                              
UGC7321                              I7061                              
NGC4219A                             I7062                              
UGC7332                              I7063                              
M99-室女座星系团风车                          4254                              
M106                                  4258                              
NGC4288A                             I7064                              
UGC7408                              I7065                              
NGC4292A                             I7066                              
M61                                   4303                              
M40                                  I7067                              
NGC4307A                             I7068                              
NGC4309A                             I7069                              
NGC4303A                             I7070                              
M100                                  4321                              
PK299-01.1                           I7071                              
室女座星系团                                4325                              
PK299+02.1                           I7072                              
NGC4360B                             I7073                              
UGC7490                              I7074                              
NGC4360A                             I7075                              
Ru104                                I7076                              
Dark Doodad                          I7077                              
M84-马卡良星系链                            4374                              
Mel111                               I7078                              
M85                                   4382                              
NGC4373A                             I7079                              
M86-浮士德V051                           4406                              
NGC4410A                             I7080                              
NGC4410B                             I7081                              
NGC4411A                             I7082                              
NGC4373B                             I7083                              
NGC4411B                             I7084                              
UGC7557                              I7085                              
Harvard5                             I7086                              
UGC7577                              I7087                              
双眼星系                                  4435                              
双眼星系                                  4438                              
Hogg23                               I7088                              
Ru165                                I7089                              
UGC7599                              I7090                              
Hogg14                               I7091                              
PK300+00.1                           I7092                              
UGC7605                              I7093                              
UGC7608                              I7094                              
PK300-00.1                           I7095                              
3C273                                I7096                              
